Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Kaval Bairasandra,13.0263505691114,77.6085689953968,More,13.025544006236007,77.60570229750475,Department Store
Kaval Bairasandra,13.0263505691114,77.6085689953968,Reliance Fresh,13.030346133407297,77.608107549653,Department Store
Muneshwara Nagar,13.0141600375146,77.6109785409947,Axis Bank ATM,13.01623,77.61167,ATM
Muneshwara Nagar,13.0141600375146,77.6109785409947,MRC Party Caterers in Bangalore,13.01219925650027,77.60863423347472,Food Truck
Muneshwara Nagar,13.0141600375146,77.6109785409947,Axis Bank ATM,13.011152267456,77.612312316895,ATM
Muneshwara Nagar,13.0141600375146,77.6109785409947,Axis Bank ATM,13.011152267456,77.612312316895,ATM
Sagayarapuram,13.0055771246835,77.6168659479228,Richard's Park,13.004261796386444,77.61739572327386,Park
Sagayarapuram,13.0055771246835,77.6168659479228,Corner House,13.004834736231997,77.61719348487793,Ice Cream Shop
Sagayarapuram,13.0055771246835,77.6168659479228,Happy Belly,13.003507027328038,77.61685871548279,Café
Sagayarapuram,13.0055771246835,77.6168659479228,French Loaf,13.003229888642652,77.61637363819531,Bakery
Sagayarapuram,13.0055771246835,77.6168659479228,indradarshini,13.00336292345919,77.61661246952411,South Indian Restaurant
S K Garden,13.0053276326838,77.6070579867665,Gym @ Mannat,13.004463,77.604458,Gym / Fitness Center
S K Garden,13.0053276326838,77.6070579867665,Gym @ Mannat,13.004485,77.604418,Gym / Fitness Center
Pulikeshinagar,12.9953435378928,77.6118558337293,Naturals Icecream,12.996912126452083,77.6112682794649,Ice Cream Shop
Pulikeshinagar,12.9953435378928,77.6118558337293,Shahi Kabab,12.995927086481263,77.61352546424193,BBQ Joint
Pulikeshinagar,12.9953435378928,77.6118558337293,Mangalore Pearl - Seafood Restaurant,12.994471790240054,77.6155509358248,Seafood Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Domino's Pizza,12.997,77.612,Pizza Place
Pulikeshinagar,12.9953435378928,77.6118558337293,Pista House Haleem,12.996758302886766,77.61415077941633,Indian Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Siddque Kabab Center,12.993345433093097,77.60874816009351,Indian Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Albert Bakery,12.996995033361847,77.61430781984627,Bakery
Pulikeshinagar,12.9953435378928,77.6118558337293,Paradise,12.998117022455647,77.61506832474646,Hyderabadi Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Shankar Bhel House,12.994936251057098,77.6161154933661,Snack Place
Pulikeshinagar,12.9953435378928,77.6118558337293,Coles Park,12.993957502968545,77.60956764221191,Park
Pulikeshinagar,12.9953435378928,77.6118558337293,Baskin-Robbins,12.997139178905016,77.61435149308763,Ice Cream Shop
Pulikeshinagar,12.9953435378928,77.6118558337293,Chung Wah,12.996069171529504,77.61137243896988,Chinese Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,KFC Frazer Town,12.997676439468204,77.61472118229169,Fast Food Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Cafe Coffee Day,12.99590257851938,77.61340586774357,Café
Pulikeshinagar,12.9953435378928,77.6118558337293,Bangalore Agarwal Bhavan,12.99640576838401,77.61162266419207,Snack Place
Pulikeshinagar,12.9953435378928,77.6118558337293,Zaks Arabian Food Joint,12.995371154148783,77.61412251085949,Middle Eastern Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Subway,12.997323672733962,77.61451295721737,Sandwich Place
Pulikeshinagar,12.9953435378928,77.6118558337293,Beijing Bites,12.997177979632765,77.61417049443405,Chinese Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Sherlock Holmes,12.99478378514896,77.6151336460519,Pub
Pulikeshinagar,12.9953435378928,77.6118558337293,"Barista, Frazer Town",12.996864874695992,77.61416151043277,Coffee Shop
Pulikeshinagar,12.9953435378928,77.6118558337293,Pizza Hut,12.995618274245667,77.61377452770706,Pizza Place
Pulikeshinagar,12.9953435378928,77.6118558337293,ibaco,12.99635979382966,77.6125562468861,Ice Cream Shop
Pulikeshinagar,12.9953435378928,77.6118558337293,Raidan Restaurant,12.994385166259312,77.6103742184319,Afghan Restaurant
Pulikeshinagar,12.9953435378928,77.6118558337293,Snap Fitness,12.998082179172405,77.6150538902165,Gym
Pulikeshinagar,12.9953435378928,77.6118558337293,Best of bengal,12.995798612135848,77.60762704047796,Indian Restaurant
HBR Layout,13.0320201234578,77.6301273655594,Bhima Jewellers,13.031482596126388,77.63077173690539,Jewelry Store
HBR Layout,13.0320201234578,77.6301273655594,Junoon,13.03401641764219,77.62899842965113,North Indian Restaurant
HBR Layout,13.0320201234578,77.6301273655594,Coffee Mechanics,13.031262,77.62736,Coffee Shop
HBR Layout,13.0320201234578,77.6301273655594,Nagawara Flyover,13.03484590829391,77.62867956702046,Road
HBR Layout,13.0320201234578,77.6301273655594,Cafe Coffee Day,13.03433038298761,77.628847632772,Coffee Shop
Banasavadi,13.0146989651032,77.6489273734027,Tamarind,13.012676074180495,77.64771141510649,Indian Restaurant
Banasavadi,13.0146989651032,77.6489273734027,Cafe Coffee Day,13.018155413330874,77.64732766979955,Café
Banasavadi,13.0146989651032,77.6489273734027,Saffron,13.01276296048891,77.6478365115391,Vegetarian / Vegan Restaurant
Banasavadi,13.0146989651032,77.6489273734027,Foodworld Super Market,13.013296855041755,77.6482343673706,Convenience Store
Banasavadi,13.0146989651032,77.6489273734027,Kanti Sweets,13.012988773786951,77.64990712994187,Indian Restaurant
Banasavadi,13.0146989651032,77.6489273734027,Adigas,13.016117207843797,77.64737345788444,Indian Restaurant
Banasavadi,13.0146989651032,77.6489273734027,PNP Retail,13.016206625486802,77.6472056630127,Market
Banasavadi,13.0146989651032,77.6489273734027,De Grand,13.0164213180542,77.65059661865234,BBQ Joint
Banasavadi,13.0146989651032,77.6489273734027,Sreeraj Lassi Bar,13.012434733016786,77.64772891212577,Juice Bar
Banasavadi,13.0146989651032,77.6489273734027,Sri Balaji Bhandar,13.012866623510678,77.65093352645857,Grocery Store
Banasavadi,13.0146989651032,77.6489273734027,Taste of the Nation,13.010413118475226,77.64812293858114,Indian Restaurant
Kammanahalli,13.0083736988122,77.6359927313585,Gods Gift,13.009389831326882,77.63588452297437,Farmers Market
Kacharkanahalli,13.0194167842318,77.6340107399307,Arirang Restaurant,13.01965950793092,77.63714908033157,Korean Restaurant
Kacharkanahalli,13.0194167842318,77.6340107399307,New Peking Restaurant,13.017675571075321,77.63636446402046,Chinese Restaurant
Kacharkanahalli,13.0194167842318,77.6340107399307,Cafe Thulp,13.016325609663834,77.63466436938278,Burger Joint
Kacharkanahalli,13.0194167842318,77.6340107399307,Anand Sweets,13.019472271613731,77.63684877142488,Snack Place
Kacharkanahalli,13.0194167842318,77.6340107399307,Cafe Coffee Day,13.02349906225129,77.63525247573853,Café
Kacharkanahalli,13.0194167842318,77.6340107399307,Reliance Digital,13.023104256829106,77.63646270980617,Electronics Store
Kacharkanahalli,13.0194167842318,77.6340107399307,Sukh Sagar,13.020698419474469,77.63689820963847,South Indian Restaurant
Kacharkanahalli,13.0194167842318,77.6340107399307,Big Chicken,13.019870315836506,77.63673476680655,Fast Food Restaurant
Kacharkanahalli,13.0194167842318,77.6340107399307,Cafe Coffee Day,13.02310489759356,77.63627666985283,Coffee Shop
Kadugondanahalli,13.015543513984,77.6198640587447,HTM kabab center,13.019207954406738,77.61872863769531,Indian Restaurant
Kadugondanahalli,13.015543513984,77.6198640587447,Matha Store,13.01609736708791,77.62380141547278,Department Store
Kadugondanahalli,13.015543513984,77.6198640587447,Axis Bank ATM,13.011449813843,77.618156433105,ATM
Kadugondanahalli,13.015543513984,77.6198640587447,Axis Bank ATM,13.01144981,77.61815643,ATM
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Orion East,13.001547220169341,77.63261859143057,Shopping Mall
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Upbeat,13.001184829743625,77.62923942810777,Lounge
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Cinépolis,13.001440817072536,77.63261545898193,Multiplex
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Café Coffee Day,13.000042196141079,77.62798030369987,Café
Maruthi Seva Nagar,12.999921081914,77.6300806168447,McDonald's,13.003075804550535,77.63164439519004,Fast Food Restaurant
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Cafe Coffee Day,12.999967064138522,77.62558599315973,Coffee Shop
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Reliance Fresh,13.001457627216238,77.63071169477355,Department Store
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Food Court @ Orion East,13.00133530617222,77.63263710027569,Fast Food Restaurant
Maruthi Seva Nagar,12.999921081914,77.6300806168447,Westside @ Orion East,13.001621,77.63283,Clothing Store
Maruthi Seva Nagar,12.999921081914,77.6300806168447,ITC Bus Stop,12.998523211644992,77.6259552125949,Bus Station
Konena Agrahara,12.9557797461543,77.6522047334089,Soo Ra Sang,12.953095326437008,77.65293291935579,Korean Restaurant
Konena Agrahara,12.9557797461543,77.6522047334089,cafe coffee day,12.959424714856727,77.65300605699187,Café
Konena Agrahara,12.9557797461543,77.6522047334089,Watta's Multi Cuisine Restaurant,12.956713011248427,77.65390607643931,Indian Restaurant
Konena Agrahara,12.9557797461543,77.6522047334089,The Spinnys Supermarket,12.953931801457973,77.65389849904417,Department Store
Konena Agrahara,12.9557797461543,77.6522047334089,Panjos Platter,12.953921752013818,77.65388516409953,Asian Restaurant
Konena Agrahara,12.9557797461543,77.6522047334089,Venus Bakepoint,12.953848583251458,77.65388929794076,Bakery
Konena Agrahara,12.9557797461543,77.6522047334089,Status Fine Dine,12.953239930728868,77.65278608424588,Indian Restaurant
Konena Agrahara,12.9557797461543,77.6522047334089,Citi Food Centre,12.956743981745745,77.64951889099638,Department Store
Konena Agrahara,12.9557797461543,77.6522047334089,nilgiris,12.959292939581752,77.65224092527647,Department Store
Konena Agrahara,12.9557797461543,77.6522047334089,The Urban Hotel,12.958411882754463,77.64953798923008,Hotel
Konena Agrahara,12.9557797461543,77.6522047334089,Maduri Grand,12.95912447354423,77.65410217493216,Indian Restaurant
Konena Agrahara,12.9557797461543,77.6522047334089,Daily Bread,12.95907283778962,77.65420529254843,Bakery
Konena Agrahara,12.9557797461543,77.6522047334089,New Top In Town,12.955655833469397,77.6561599652502,Department Store
Konena Agrahara,12.9557797461543,77.6522047334089,Cafe Coffee Day,12.959231825701037,77.65474834021752,Coffee Shop
Konena Agrahara,12.9557797461543,77.6522047334089,Goli vada pau,12.959006297139199,77.65529868306467,Fast Food Restaurant
C V Raman Nagar,12.9839496974537,77.6652028542387,Pizza Hut,12.985679077433726,77.6681333388367,Pizza Place
C V Raman Nagar,12.9839496974537,77.6652028542387,New Tandoor,12.9852881643172,77.66764356860676,Indian Restaurant
C V Raman Nagar,12.9839496974537,77.6652028542387,Cafe Coffee Day,12.985948692414725,77.66879202999158,Café
C V Raman Nagar,12.9839496974537,77.6652028542387,DRDO Complex Fountain Square,12.9851641685921,77.66326407884289,Park
C V Raman Nagar,12.9839496974537,77.6652028542387,Mast Kalandar,12.985933518020392,77.66878761521157,Indian Restaurant
C V Raman Nagar,12.9839496974537,77.6652028542387,Andhra Mess,12.981548942817017,77.66609361401404,Indian Restaurant
C V Raman Nagar,12.9839496974537,77.6652028542387,Reliance Fresh,12.985337281283451,77.66751820371375,Department Store
C V Raman Nagar,12.9839496974537,77.6652028542387,Pizza Hut Delivery (PHD),12.985541170238982,77.66831787871432,Pizza Place
C V Raman Nagar,12.9839496974537,77.6652028542387,Tea O' Clock,12.980122413699588,77.66553782779751,Coffee Shop
C V Raman Nagar,12.9839496974537,77.6652028542387,Biriyani Mane,12.980003790916342,77.66634384545513,Indian Restaurant
New Tippasandara,12.9765036486498,77.6567910593107,Chai Point,12.974730206596313,77.65569017578764,Food Truck
New Tippasandara,12.9765036486498,77.6567910593107,Barista Lavazza,12.979603129117667,77.65797139397279,Coffee Shop
New Tippasandara,12.9765036486498,77.6567910593107,Punjabi Food House,12.978229431126442,77.65776506438915,Indian Restaurant
New Tippasandara,12.9765036486498,77.6567910593107,Embassy Prime,12.978443117524888,77.65739679336548,Office
New Tippasandara,12.9765036486498,77.6567910593107,Subway,12.979143696608501,77.65887240161287,Sandwich Place
Sarvagna Nagar,12.9891700284278,77.6310394811241,Café Coffee Day,12.98565331756019,77.62997738821826,Café
Sarvagna Nagar,12.9891700284278,77.6310394811241,Army Service Corps Golf Course,12.991714060630548,77.63389873106715,Golf Course
Hoysala Nagar,12.9784561074979,77.6387829786122,Toit Brewpub,12.979367419317535,77.64070245409556,Brewery
Hoysala Nagar,12.9784561074979,77.6387829786122,Glen's Bakehouse,12.979147820281199,77.64063514790993,Bakery
Hoysala Nagar,12.9784561074979,77.6387829786122,Yogisthan,12.981036630519014,77.63834821382211,Café
Hoysala Nagar,12.9784561074979,77.6387829786122,Fab India - Indiranagar,12.97816520071199,77.64160653370463,Boutique
Hoysala Nagar,12.9784561074979,77.6387829786122,Chinita Real Mexican Food,12.980976546862369,77.63720542741842,Mexican Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,Terra,12.980417464598965,77.63716110610339,Café
Hoysala Nagar,12.9784561074979,77.6387829786122,Coorg - The Restaurant,12.978958396738818,77.64173497282401,Karnataka Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,The Tribe Cult Fitness,12.980737856949036,77.64051520771689,Gym / Fitness Center
Hoysala Nagar,12.9784561074979,77.6387829786122,Kund Restaurant,12.980013627353832,77.64067145984167,Indian Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,3 dots and a dash,12.980653799192126,77.64083586193344,Cocktail Bar
Hoysala Nagar,12.9784561074979,77.6387829786122,Esplanade Calcutta Cuisine,12.97877939551506,77.63673500999263,Bengali Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,Meghana Foods,12.978259479034643,77.63784974571173,Andhra Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,MTR 1924,12.980584436512457,77.64067149104072,Breakfast Spot
Hoysala Nagar,12.9784561074979,77.6387829786122,Stoner,12.976362702040921,77.64118809071226,Dessert Shop
Hoysala Nagar,12.9784561074979,77.6387829786122,Nagarjuna,12.977510782422614,77.63655622217226,Andhra Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,"Stones Pub, Indiranagar",12.98030524538682,77.64078497507315,Pub
Hoysala Nagar,12.9784561074979,77.6387829786122,Doff Pub,12.977381959533586,77.64081675463058,Pub
Hoysala Nagar,12.9784561074979,77.6387829786122,Hotel Shalimar Bar and Restaurant,12.978253448591232,77.63736833055371,Bar
Hoysala Nagar,12.9784561074979,77.6387829786122,Imperial Restaurant,12.975519642815073,77.63618619009051,Indian Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,Bangalore Mandarin,12.977584014966176,77.63658361681532,Chinese Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,Chumbak,12.978310348200587,77.64218386838145,Outlet Store
Hoysala Nagar,12.9784561074979,77.6387829786122,Punjabi Rasoi,12.982271564200772,77.63879975104935,Punjabi Restaurant
Hoysala Nagar,12.9784561074979,77.6387829786122,Take 5,12.975553933859773,77.64118445763896,Pub
Hoysala Nagar,12.9784561074979,77.6387829786122,Creme & Crust,12.974955917759535,77.64108735574453,Café
